2026-01-08 12:38:10 DEBUG IntegratorServiceImpl:49 - Adding Integrator [org.hibernate.boot.beanvalidation.BeanValidationIntegrator].
2026-01-08 12:38:10 DEBUG IntegratorServiceImpl:49 - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2026-01-08 12:38:10 INFO  Version:45 - HHH000412: Hibernate ORM core version 7.0.0.Final
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration byte -> org.hibernate.type.BasicTypeReference@74f7d1d2
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration byte -> org.hibernate.type.BasicTypeReference@74f7d1d2
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration java.lang.Byte -> org.hibernate.type.BasicTypeReference@74f7d1d2
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration binary -> org.hibernate.type.BasicTypeReference@4b4dd216
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration byte[] -> org.hibernate.type.BasicTypeReference@4b4dd216
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration [B -> org.hibernate.type.BasicTypeReference@4b4dd216
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration binary_wrapper -> org.hibernate.type.BasicTypeReference@5ca17ab0
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration wrapper-binary -> org.hibernate.type.BasicTypeReference@5ca17ab0
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration image -> org.hibernate.type.BasicTypeReference@5a62b2a4
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration blob -> org.hibernate.type.BasicTypeReference@1051817b
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration java.sql.Blob -> org.hibernate.type.BasicTypeReference@1051817b
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration materialized_blob -> org.hibernate.type.BasicTypeReference@35293c05
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration materialized_blob_wrapper -> org.hibernate.type.BasicTypeReference@620aa4ea
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration short -> org.hibernate.type.BasicTypeReference@2db2dd9d
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration short -> org.hibernate.type.BasicTypeReference@2db2dd9d
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration java.lang.Short -> org.hibernate.type.BasicTypeReference@2db2dd9d
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration integer -> org.hibernate.type.BasicTypeReference@3174cb09
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration int -> org.hibernate.type.BasicTypeReference@3174cb09
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration java.lang.Integer -> org.hibernate.type.BasicTypeReference@3174cb09
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration long -> org.hibernate.type.BasicTypeReference@4d411036
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration long -> org.hibernate.type.BasicTypeReference@4d411036
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration java.lang.Long -> org.hibernate.type.BasicTypeReference@4d411036
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration float -> org.hibernate.type.BasicTypeReference@7adbd080
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration float -> org.hibernate.type.BasicTypeReference@7adbd080
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration java.lang.Float -> org.hibernate.type.BasicTypeReference@7adbd080
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration double -> org.hibernate.type.BasicTypeReference@41beb473
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration double -> org.hibernate.type.BasicTypeReference@41beb473
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration java.lang.Double -> org.hibernate.type.BasicTypeReference@41beb473
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration big_integer -> org.hibernate.type.BasicTypeReference@560513ce
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration java.math.BigInteger -> org.hibernate.type.BasicTypeReference@560513ce
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration big_decimal -> org.hibernate.type.BasicTypeReference@13006998
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration java.math.BigDecimal -> org.hibernate.type.BasicTypeReference@13006998
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration character -> org.hibernate.type.BasicTypeReference@37fbe4a8
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration char -> org.hibernate.type.BasicTypeReference@37fbe4a8
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration java.lang.Character -> org.hibernate.type.BasicTypeReference@37fbe4a8
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration character_nchar -> org.hibernate.type.BasicTypeReference@352c308
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration string -> org.hibernate.type.BasicTypeReference@7d373bcf
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration java.lang.String -> org.hibernate.type.BasicTypeReference@7d373bcf
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration nstring -> org.hibernate.type.BasicTypeReference@6d6bc158
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration characters -> org.hibernate.type.BasicTypeReference@5dda6f9
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration char[] -> org.hibernate.type.BasicTypeReference@5dda6f9
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration [C -> org.hibernate.type.BasicTypeReference@5dda6f9
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration wrapper-characters -> org.hibernate.type.BasicTypeReference@10027fc9
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration text -> org.hibernate.type.BasicTypeReference@54afd745
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration ntext -> org.hibernate.type.BasicTypeReference@677dbd89
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration clob -> org.hibernate.type.BasicTypeReference@fff25f1
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration java.sql.Clob -> org.hibernate.type.BasicTypeReference@fff25f1
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration nclob -> org.hibernate.type.BasicTypeReference@c00fff0
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration java.sql.NClob -> org.hibernate.type.BasicTypeReference@c00fff0
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration materialized_clob -> org.hibernate.type.BasicTypeReference@263f04ca
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration materialized_clob_char_array -> org.hibernate.type.BasicTypeReference@2ca47471
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration materialized_clob_character_array -> org.hibernate.type.BasicTypeReference@5a021cb9
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration materialized_nclob -> org.hibernate.type.BasicTypeReference@51768776
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration materialized_nclob_character_array -> org.hibernate.type.BasicTypeReference@f31c0c6
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration materialized_nclob_char_array -> org.hibernate.type.BasicTypeReference@b93aad
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration Duration -> org.hibernate.type.BasicTypeReference@4a9419d7
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration java.time.Duration -> org.hibernate.type.BasicTypeReference@4a9419d7
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration LocalDateTime -> org.hibernate.type.BasicTypeReference@2f3c6ac4
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration java.time.LocalDateTime -> org.hibernate.type.BasicTypeReference@2f3c6ac4
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration LocalDate -> org.hibernate.type.BasicTypeReference@2e8ab815
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration java.time.LocalDate -> org.hibernate.type.BasicTypeReference@2e8ab815
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration LocalTime -> org.hibernate.type.BasicTypeReference@67af833b
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration java.time.LocalTime -> org.hibernate.type.BasicTypeReference@67af833b
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration OffsetDateTime -> org.hibernate.type.BasicTypeReference@d1f74b8
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.BasicTypeReference@d1f74b8
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration OffsetDateTimeWithTimezone -> org.hibernate.type.BasicTypeReference@41394595
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration OffsetDateTimeWithoutTimezone -> org.hibernate.type.BasicTypeReference@3a0807b7
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration OffsetTime -> org.hibernate.type.BasicTypeReference@21a5fd96
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration java.time.OffsetTime -> org.hibernate.type.BasicTypeReference@21a5fd96
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration OffsetTimeUtc -> org.hibernate.type.BasicTypeReference@5769e7ae
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration OffsetTimeWithTimezone -> org.hibernate.type.BasicTypeReference@5c77053b
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration OffsetTimeWithoutTimezone -> org.hibernate.type.BasicTypeReference@26b894bd
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration ZonedDateTime -> org.hibernate.type.BasicTypeReference@287f94b1
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.BasicTypeReference@287f94b1
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration ZonedDateTimeWithTimezone -> org.hibernate.type.BasicTypeReference@30b34287
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration ZonedDateTimeWithoutTimezone -> org.hibernate.type.BasicTypeReference@5489c777
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration date -> org.hibernate.type.BasicTypeReference@3676ac27
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration java.sql.Date -> org.hibernate.type.BasicTypeReference@3676ac27
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration time -> org.hibernate.type.BasicTypeReference@62f87c44
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration java.sql.Time -> org.hibernate.type.BasicTypeReference@62f87c44
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration timestamp -> org.hibernate.type.BasicTypeReference@48f5bde6
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration java.sql.Timestamp -> org.hibernate.type.BasicTypeReference@48f5bde6
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration java.util.Date -> org.hibernate.type.BasicTypeReference@48f5bde6
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration calendar -> org.hibernate.type.BasicTypeReference@525d79f0
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration java.util.Calendar -> org.hibernate.type.BasicTypeReference@525d79f0
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.BasicTypeReference@525d79f0
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration calendar_date -> org.hibernate.type.BasicTypeReference@5149f008
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration calendar_time -> org.hibernate.type.BasicTypeReference@7072bc39
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration instant -> org.hibernate.type.BasicTypeReference@158d255c
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration java.time.Instant -> org.hibernate.type.BasicTypeReference@158d255c
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration uuid -> org.hibernate.type.BasicTypeReference@2ca65ce4
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration java.util.UUID -> org.hibernate.type.BasicTypeReference@2ca65ce4
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration pg-uuid -> org.hibernate.type.BasicTypeReference@2ca65ce4
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration uuid-binary -> org.hibernate.type.BasicTypeReference@327120c8
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration uuid-char -> org.hibernate.type.BasicTypeReference@5707c1cb
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration class -> org.hibernate.type.BasicTypeReference@2b5cb9b2
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration java.lang.Class -> org.hibernate.type.BasicTypeReference@2b5cb9b2
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration currency -> org.hibernate.type.BasicTypeReference@35038141
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration Currency -> org.hibernate.type.BasicTypeReference@35038141
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration java.util.Currency -> org.hibernate.type.BasicTypeReference@35038141
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration locale -> org.hibernate.type.BasicTypeReference@ecf9049
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration java.util.Locale -> org.hibernate.type.BasicTypeReference@ecf9049
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration serializable -> org.hibernate.type.BasicTypeReference@672f11c2
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration java.io.Serializable -> org.hibernate.type.BasicTypeReference@672f11c2
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration timezone -> org.hibernate.type.BasicTypeReference@2970a5bc
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration java.util.TimeZone -> org.hibernate.type.BasicTypeReference@2970a5bc
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration ZoneOffset -> org.hibernate.type.BasicTypeReference@50305a
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration java.time.ZoneOffset -> org.hibernate.type.BasicTypeReference@50305a
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration url -> org.hibernate.type.BasicTypeReference@72efb5c1
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration java.net.URL -> org.hibernate.type.BasicTypeReference@72efb5c1
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration vector -> org.hibernate.type.BasicTypeReference@6d511b5f
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration float_vector -> org.hibernate.type.BasicTypeReference@41200e0c
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration double_vector -> org.hibernate.type.BasicTypeReference@40f33492
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration byte_vector -> org.hibernate.type.BasicTypeReference@4fbdc0f0
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration row_version -> org.hibernate.type.BasicTypeReference@2ad3a1bb
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:398 - Adding type registration object -> org.hibernate.type.JavaObjectType@2ef8a8c3
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:398 - Adding type registration java.lang.Object -> org.hibernate.type.JavaObjectType@2ef8a8c3
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:398 - Adding type registration null -> org.hibernate.type.NullType@5be82d43
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration imm_date -> org.hibernate.type.BasicTypeReference@600b0b7
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration imm_time -> org.hibernate.type.BasicTypeReference@345e5a17
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration imm_timestamp -> org.hibernate.type.BasicTypeReference@5ea502e0
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration imm_calendar -> org.hibernate.type.BasicTypeReference@443dbe42
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration imm_calendar_date -> org.hibernate.type.BasicTypeReference@473b3b7a
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration imm_calendar_time -> org.hibernate.type.BasicTypeReference@1734f68
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration imm_binary -> org.hibernate.type.BasicTypeReference@77b7ffa4
2026-01-08 12:56:31 DEBUG BasicTypeRegistry:423 - Adding type registration imm_serializable -> org.hibernate.type.BasicTypeReference@5ed190be
2026-01-08 12:56:31 WARN  pooling:84 - HHH10001002: Using built-in connection pool (not intended for production use)
2026-01-08 12:56:31 DEBUG pooling:383 - Initializing Connection pool with 1 Connections
2026-01-08 12:56:31 DEBUG JdbcEnvironmentInitiator:432 - Database ->
	   name : MySQL
	version : 8.0.42
	  major : 8
	  minor : 0
2026-01-08 12:56:31 DEBUG JdbcEnvironmentInitiator:443 - Driver ->
	   name : MySQL Connector/J
	version : mysql-connector-java-8.0.18 (Revision: fef2894d751d47223192b706977b4a5bc41e6be4)
	  major : 8
	  minor : 0
2026-01-08 12:56:31 DEBUG JdbcEnvironmentInitiator:388 - JDBC version : 4.2
2026-01-08 12:56:31 WARN  deprecation:152 - HHH90000025: MySQLDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2026-01-08 12:56:31 DEBUG dialect:93 - HHH035001: Using dialect: org.hibernate.dialect.MySQLDialect, version: 8.0.42
2026-01-08 12:56:31 DEBUG IdentifierHelperBuilder:115 - JDBC driver metadata reported database stores quoted identifiers in more than one case
2026-01-08 12:56:31 DEBUG IdentifierHelperBuilder:208 - IdentifierCaseStrategy for both quoted and unquoted identifiers was set to the same strategy [LOWER]; that will likely lead to problems in schema update and validation if using quoted identifiers
2026-01-08 12:56:31 INFO  pooling:182 - HHH10001005: Database info:
	Database JDBC URL [jdbc:mysql://localhost:3306/a3]
	Database driver: com.mysql.jdbc.Driver
	Database version: 8.0.42
	Autocommit mode: false
	Isolation level: undefined/unknown
	Pool: DriverManagerConnectionProviderImpl
	Minimum pool size: 1
	Maximum pool size: 20
2026-01-08 12:56:31 DEBUG DdlTypeRegistry:62 - addDescriptor(12, org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@44b29496) replaced previous registration(org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@1947596f)
2026-01-08 12:56:31 DEBUG DdlTypeRegistry:62 - addDescriptor(-9, org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@3078cac) replaced previous registration(org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@f6de586)
2026-01-08 12:56:31 DEBUG DdlTypeRegistry:62 - addDescriptor(-3, org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@5f2bd6d9) replaced previous registration(org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@7c847072)
2026-01-08 12:56:31 DEBUG DdlTypeRegistry:62 - addDescriptor(4003, org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@43d9f1a2) replaced previous registration(org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@23f86d8a)
2026-01-08 12:56:31 DEBUG DdlTypeRegistry:62 - addDescriptor(4001, org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@2264ea32) replaced previous registration(org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@7d3c09ec)
2026-01-08 12:56:31 DEBUG DdlTypeRegistry:62 - addDescriptor(4002, org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@71e4b308) replaced previous registration(org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@11900483)
2026-01-08 12:56:31 DEBUG DdlTypeRegistry:62 - addDescriptor(2004, org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@14a049f9) replaced previous registration(org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@94e51e8)
2026-01-08 12:56:31 DEBUG DdlTypeRegistry:62 - addDescriptor(2005, org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@5de6cf3a) replaced previous registration(org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@4cc36c19)
2026-01-08 12:56:31 DEBUG DdlTypeRegistry:62 - addDescriptor(2011, org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@5a3a1bf9) replaced previous registration(org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@2100d047)
2026-01-08 12:56:31 DEBUG JdbcTypeRegistry:73 - addDescriptor(NCharTypeDescriptor) replaced previous registration(CharTypeDescriptor)
